Microgale cowani	10.3	3.295836866	2.33214389524
Microgale talazaci	44.0	3.77276093809	3.78418963392
Microtus agrestis	28.0	4.15261347035	3.33220451018
Microtus arvalis	33.9	4.11740983515	3.52341501439
Microtus breweri	53.1	4.3000027992	3.97217692825
Microtus cabrerae	43.0	3.88341774842	3.76120011569
Microtus californicus	44.0	4.218330542	3.78418963392
Microtus canicaudus	30.4	4.35414143118	3.41444260841
Microtus longicaudus	30.2	4.13035499975	3.40784192438
Microtus mexicanus	28.8	3.84095655699	3.36037538714
Microtus montanus	51.2	4.49535531998	3.93573953205
Microtus ochrogaster	47.4	4.19569705648	3.8586222287
Microtus oeconomus	35.4	4.6101577275	3.56671182014
Microtus pennsylvanicus	44.7	4.38701417618	3.79997350162
Microtus pinetorum	23.8	4.02356438016	3.16968558068
Microtus richardsoni	80.0	5.15213485637	4.38202663467
Microtus subterraneus	17.8	3.90156854752	2.8791984573
Microtus townsendii	52.2	4.44968528315	3.95508249489
Miniopterus schreibersi	11.1	3.23474917402	2.40694510832
Molossus molossus	16.5	3.00071981507	2.80336038091
Monodelphis brevicaudata	111.0	4.32413265625	4.70953020131
Monodelphis domestica	104.0	4.0858082312	4.64439089914
Monophyllus redmani	8.81	2.42480272572	2.17588743995
Mops condylurus	23.2	3.47196645255	3.14415227867
Mormoops blainvillii	8.91	2.11504996915	2.18717424148
Mormoops megalophylla	16.5	3.1945831323	2.80336038091
Mus macedonicus	14.04	2.96424160646	2.6419103986
Mus minutoides	8.27	3.07639017657	2.11263450904
Mus musculus	22.8	3.56388296394	3.12676053596
Mustela erminea	161.5	5.82008293035	5.08450514266
Mustela eversmannii	612.0	6.07419594471	6.41673228251
Mustela frenata	225.0	5.46383180503	5.4161004022
Mustela nigripes	920.0	6.13122648948	6.82437367004
Mustela nivalis	89.5	5.14516618705	4.49423862528
Mustela vison	704.0	6.24474925533	6.55677835616
Myoprocta acouchy	914.0	6.2199935707	6.81783057145
Myopus schisticolor	26.4	4.5538768916	3.27336401015
Myosorex varius	12.32	3.17220341667	2.51122395811
