"dates","U3J1","U3J2","U4J1","U4J2","S3J3","S3J4","T5J1","T5J3","T5J2","T4J1","T4J2","T4J3","T3J1","T3J3","T3J2","T2J2","S1J1","S1J2","S2J4","S2J3","T2J3","T2J1","T1J1","T1J2","U1J1","U1J2","U2J1","U2J2"
2016-06-23,NA,NA,NA,NA,1.05188813735932,0.0733702066348021,NA,NA,NA,-0.000789865373635519,0.00203238904319598,-0.0355894553545744,-0.031888086278997,-0.00154323227477658,0.000779165251456775,-0.0153159167737239,NA,NA,0.261364622127541,1.33425715065758,-0.0268958956425467,-0.0574446238179748,NA,NA,NA,NA,NA,NA
2016-06-26,NA,NA,NA,NA,0.731632734244358,0.0333229261285801,NA,NA,NA,-0.00487401839767705,-0.00407721946005118,-0.0686700826037322,-0.102267440483733,-0.0529304190759348,-0.00636121626269436,-0.0136274036363556,NA,NA,0.174429106005936,1.19573268800474,-0.0347424473103564,-0.0669782401893261,NA,NA,NA,NA,NA,NA
2016-06-27,NA,NA,NA,NA,1.18161243809155,-0.518519504642497,NA,NA,NA,-0.0332753522687317,0.0272068789431769,-0.0272582124656248,-0.0387898567329115,-0.0190198652281865,0.00353626138567766,-0.00484045527824097,NA,NA,0.587605017503931,1.6291328909279,0.0157248730908336,-0.0475078467066259,NA,NA,NA,NA,NA,NA
2016-06-28,-0.0525410416149508,0.0171626898547418,-0.106625792921233,-0.0713025438041504,2.10814421964903,0.182018470182819,-0.0250169632449042,0.0118109272437803,-0.00907629597038033,-0.0423450801277358,0.0161882209345309,-0.178245273184346,-0.190118036057367,-0.0204767687680822,0.0287000318298536,0.0191095036883242,0.00629874561350529,0.0709137715818177,-0.0415255732624864,2.1209224403646,-0.0269945415463339,-0.0182347015722723,-0.204149915712377,-0.0331923838873993,0.07337476464311,-0.081436199624987,0.102651258450566,0.00557521889836188
2016-06-29,NA,NA,NA,NA,0.821514722695241,0.103892282653034,NA,NA,NA,-0.0174055482051466,-0.00822341081129562,-0.04934109342429,-0.0723826121491155,-0.027428791037207,0.00562780153532089,-0.109739991462809,NA,NA,-3.10962994187207,1.29542417522702,-0.0031710239955106,-0.0447086272236757,NA,NA,NA,NA,NA,NA
2016-06-22,NA,NA,NA,NA,0.945748818429118,0.382020925320745,NA,NA,NA,-0.0217098567804946,-0.014981883338827,-0.0297911890303071,-0.0317070166959203,-0.0224644353607461,-0.0270212649063029,2.62948758913968e-05,NA,NA,0.7841405633473,1.22854009959385,-0.00619773840669079,-0.0230663088264197,NA,NA,NA,NA,NA,NA
2016-06-24,NA,NA,NA,NA,1.03830862473589,NA,NA,NA,NA,-0.0343846391294546,NA,-0.0344732684117647,-0.0532739075045421,-0.0175457376659691,-0.00846003371170624,-0.00755498785359003,NA,NA,4.01521158176581,1.38373909599688,-0.0149876644106645,-7.38765269731773e-05,NA,NA,NA,NA,NA,NA
2016-06-25,NA,NA,NA,NA,1.15706527103015,0.468175500740312,NA,NA,NA,-0.0225495986321799,-0.076675305854909,-0.00687263741328572,-0.0606064856440312,-0.126504624704358,0.0205320572878915,-0.0428866711267593,NA,NA,0.844940574755578,1.59945031752238,-0.0286760269034499,-0.195567475095621,NA,NA,NA,NA,NA,NA
2016-07-01,NA,NA,NA,NA,1.21851774268383,0.0545254515425896,NA,NA,NA,-0.0532633283147947,-0.0115847692712777,-0.00862012356704026,-0.0890666936648507,-0.0895422190086174,0.00168023194685988,-0.0536762570035535,NA,NA,0.173917822554349,-1.53862778783434,-0.10740296384632,-0.0758615682292332,NA,NA,NA,NA,NA,NA
2016-07-03,NA,NA,NA,NA,0.309855791471121,-0.179343926873162,NA,NA,NA,0.0718214570787858,-0.0929900373272641,-0.0124374535105394,-0.0786489662034045,-0.0401710605411917,-0.0575131791846329,0.00282649042413581,NA,NA,-0.0237580147715091,-0.0197558256982042,-0.119208159232437,-0.0525281302150847,NA,NA,NA,NA,NA,NA
2016-07-05,0.0178288360429225,0.0241269081701475,-0.00159443376694898,0.00560620655187978,0.349743874165503,0.0336422978280194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0103632625197396,0.0129982976767984,0.154528621711504,-0.00353113968278886,NA,NA,NA,NA,NA,NA,-0.114588914798392,-0.0018534956898372
2016-07-04,NA,NA,NA,NA,0.164923572378685,-0.207409034052939,NA,NA,NA,-0.0516978726319897,-0.0864039291355326,-0.0312225468904353,-0.128275212809154,NA,-0.0217439868013874,0.0120267900943231,NA,NA,0.0620055580445733,0.0510770362723603,-0.195591888959045,0.00901075283516698,NA,NA,NA,NA,NA,NA
2016-07-12,-0.0157395886100166,-0.0266071184051414,-0.0387383978298512,-0.00172627925996047,0.107257513109389,0.0111115699275433,-0.0172386754625707,-0.0259894359884639,-0.0257269201263519,-0.0016422224721295,-0.00497403537146357,-0.0465233878919476,-0.0679042376084572,-0.0252072372484765,-0.0279449858225973,-0.00996549994477449,-0.00425488573889907,-0.0230909162638788,-0.0481646464910025,0.0309718835364545,-0.00897594932325753,0.00182735246197543,-0.055655040300533,-0.0243445211133905,-0.0218557655591437,-0.0504188649661326,0.0557652957697082,-0.00683467418067647
2016-07-14,NA,NA,NA,NA,0.0647018894014541,-0.030254772441659,NA,NA,NA,0.00198390934122526,-0.0231185699036431,-0.0142356169005232,-0.0345860240248446,-0.015544021411669,-0.00364104427330161,-0.00849718378979111,NA,NA,0.0137516649582357,0.0171962969660305,-0.0305573772922157,-0.0062314725956211,NA,NA,NA,NA,NA,NA
2016-07-15,NA,NA,NA,NA,0.153109717288628,-0.0326858922961573,NA,NA,NA,0.02088163319343,-0.00319666356272451,-0.00864038963730301,0.00729512048346575,0.00780911576970132,0.015369540645001,-0.00541704825258683,NA,NA,0.00682228007880786,0.329303705899313,-0.0202118840208299,0.00721567698586401,NA,NA,NA,NA,NA,NA
2016-07-17,NA,NA,NA,NA,0.292021850957488,0.0112120831651337,NA,NA,NA,-0.00913353421777451,-0.0019127504905748,-0.0168485060974604,-0.0530038919650575,-0.00065067767061394,0.0323803453619614,-0.00372851425024751,NA,NA,-0.521943603165874,0.6659750127747,-0.00356042730442767,-0.0368157994879952,NA,NA,NA,NA,NA,NA
2016-07-18,NA,NA,NA,NA,0.362462976774737,0.0335477222068876,NA,NA,NA,0.00210572815623286,-0.0362703728614794,1.35066142504842e-06,-0.00528063492196919,0.00377226847461804,0.0338233238920886,0.0217092854734836,NA,NA,0.0213461540268929,NA,-0.0225047209068983,-0.00888429099208399,NA,NA,NA,NA,NA,NA
2016-07-06,NA,NA,NA,NA,0.238629596323816,0.0129822059032138,NA,NA,NA,-0.00022071378057131,-0.00564481671374683,0.00190770351615852,0.000303962775207349,-0.00131378698009111,0.00578927493231413,-0.00819375789116993,NA,NA,0.110126197054331,0.0506053742228714,NA,NA,NA,NA,NA,NA,NA,NA
2016-07-08,NA,NA,NA,NA,-0.0213527886515093,-0.0342977567699776,NA,NA,NA,-0.00223705294164239,0.00221900004925703,-0.00534442962133552,-0.0372681014139295,-0.0252110382474286,0.0106829894118576,0.0285550855743447,NA,NA,0.427627661258778,0.137411937443232,NA,0.00358303200065096,NA,NA,NA,NA,NA,NA
2016-07-07,NA,NA,NA,NA,0.317940969493088,0.0220456077322105,NA,NA,NA,0.00325842562861638,NA,0.00321932223011779,-0.016880519430131,0.00478077389025185,0.0116730451671771,-0.00022771250871642,NA,NA,NA,0.171973232242396,-0.0151920268416379,NA,NA,NA,NA,NA,NA,NA
2016-07-11,NA,NA,NA,NA,0.107266787967535,-0.0112378198447998,NA,NA,NA,-0.00917677484172586,0.00308871717671785,-0.00327331247557611,-0.0318375662416921,-0.0162698675810597,-0.00146238548931551,-0.0132307902632486,NA,NA,0.0225127380800286,0.0217981811549016,0.0156804828631035,-0.0223232641925683,NA,NA,NA,NA,NA,NA
2016-07-13,NA,NA,NA,NA,0.0773161024182847,-0.0221667630962316,NA,NA,NA,-0.00613983920077735,0.00587135292856805,0.017713036591615,-0.0321436987659792,-0.0485701938291478,-0.0206739402261873,-0.0202483917175783,NA,NA,-0.0662134350627182,-0.00368085537580865,-0.0075478498866239,-0.0438305780638243,NA,NA,NA,NA,NA,NA
2016-07-16,NA,NA,NA,NA,0.21540942658095,-0.00565743017294795,NA,NA,NA,-0.00585831963007752,0.00839563063663117,-0.00568095406121647,-0.0225472718173186,0.0665908728364326,0.0619815689806358,0.0044763879296968,NA,NA,0.0377730897630587,1.05289172851697,-0.0251984336264282,-0.0206501981471527,NA,NA,NA,NA,NA,NA
2016-07-19,-0.0150111142564295,0.00721111752014618,-0.00195270109803818,0.00190714872119933,0.394753754210338,0.0416564211666676,-0.0327743379532969,0.00777583654797324,0.00309007026120759,0.015122230957088,0.0162428758800826,-0.00207076123903013,-0.0121837985984032,0.0817486607960566,0.065413798015838,0.0196923096799638,-0.000455677343751889,0.000674261339056666,0.062878843816743,0.906443814977763,-0.000849961072793238,0.013110951013077,0.00239116765289691,0.0334764149221231,0.0217585104966578,0.0221720816366186,0.0875235199540925,0.0124611404167688
2016-07-20,NA,NA,NA,NA,0.521449481332855,-0.0191101881320987,NA,NA,NA,-0.00610533963484484,-0.00620816911518151,-0.00599305916793821,-0.0460358437999865,0.163786082182042,0.0961743957695666,0.0180222044393816,NA,NA,0.0620798063849349,3.44240937558358,-0.00508460423472248,0.00583951634898296,NA,NA,NA,NA,NA,NA
2016-07-21,NA,NA,NA,NA,0.457265332943068,0.0207423578418517,NA,NA,NA,0.0187747183751722,-0.0256042171773927,-0.013452948602872,-0.0166249875447073,-0.00459328460465915,0.0357998417029286,0.0242339967968331,NA,NA,0.624304317902329,3.96343854384737,-0.00334194858244672,0.0281500362718077,NA,NA,NA,NA,NA,NA
2016-07-27,NA,NA,NA,NA,0.354594117047261,-0.044661551376071,NA,NA,NA,0.00249534902731216,-0.0273476358457715,-0.0296055912502524,-0.0262758310687932,-0.0186752645675952,0.0143605888625027,-0.0366214743005361,NA,NA,0.105768063470158,0.112454067809385,-0.0608651328663398,0.00799168488681786,NA,NA,NA,NA,NA,NA
2016-08-09,0.00286478875818623,-0.0516120647137654,-0.088879524416043,0.00057150963624143,0.0886818089340694,0.0120762505596586,-0.00637497915752428,-0.0284773202059487,-0.0552637693631533,-0.0253400984009182,-0.0955786544930354,-0.182680208393431,-0.257427305245335,-0.0617267801110651,-0.053320287825215,-0.0903662187139646,-0.0511247582708383,-0.0217223391604559,-0.122931589296303,-0.0589949871022935,-0.0260304923144029,-0.0170319695974141,0.000461406393583783,-0.0459058876469555,-0.023815299484507,-0.0552348915578188,-0.0534120618258231,0.00890080104010917
2016-05-28,NA,NA,NA,NA,7.08344743535684,3.81068768331208,NA,NA,NA,-0.00867767120012692,-0.0124775066510745,0.00040641576540909,-0.00237372114428412,0.0386992119837417,0.0829717136163812,0.112244734281874,NA,NA,0.830955314076916,4.33381004188616,0.0275000182616692,-0.107734685760436,NA,NA,NA,NA,NA,NA
2016-05-30,NA,NA,NA,NA,3.36994965666289,3.99214568119028,NA,NA,NA,0.0214747166233506,0.0190512275328448,0.00457185606965578,0.000960285512460657,0.0216574293277675,0.111835939050687,0.121637696811239,NA,NA,0.771197116720898,3.67199178265468,-0.000460151725867284,0.0595499583941576,NA,NA,NA,NA,NA,NA
2016-07-23,NA,NA,NA,NA,0.554847440862029,-0.0159191251633562,NA,NA,NA,-0.0203165051786753,-0.0263261173493767,-0.0255024051133583,-0.0227468042881575,0.0141658929358914,0.060477425577893,0.00623807301272435,NA,NA,-0.122913241521319,3.78170709646639,0.0334134296066138,0.024482930940127,NA,NA,NA,NA,NA,NA
2016-07-24,NA,NA,NA,NA,0.594582014413485,0.0273948811421884,NA,NA,NA,-0.00229410862752678,0.00961969343443788,NA,-0.0259197541039,-0.0010820493985453,0.0352984647377775,0.0375102655223772,NA,NA,0.858412661781487,2.97997367483654,0.0255179984408824,-0.0107277780234112,NA,NA,NA,NA,NA,NA
2016-08-16,NA,NA,NA,NA,0.593822183975699,-0.117916183965846,NA,NA,NA,0.00301537999046587,0.00825086526674363,-0.0516204068337163,0.0246643522273264,0.00140077432266759,0.0350258406602229,-0.008653554635803,NA,NA,0.0629026004446177,NA,-0.0479281447084279,-0.0166732363408729,NA,NA,NA,NA,NA,NA
2016-08-18,NA,NA,NA,NA,3.96243588378677,NA,NA,NA,NA,0.0509935746322691,0.0533577814221111,0.00791103416196668,-0.0320903136492651,0.124825355374995,0.120348553350453,0.00633296871495179,NA,NA,0.303775139028955,0.770358142940593,0.0223093952391811,-0.0170428436290484,NA,NA,NA,NA,NA,NA
2016-09-02,-0.115296655726179,-0.00686716398423156,-0.0285991107944509,0.00217380578654554,23.2013257471673,9.61869480883887,-0.00330926761154745,0.0169962180074431,0.128122048315682,-0.0498604608583413,0.073503950544374,-0.0697449460282944,-0.0947540389752807,0.00234950233730554,-0.014414744671017,0.029129917334563,-0.0348529421172837,0.00603305900134285,1.00284709727313,-0.0864327059550629,-0.021759231358423,0.0599203611190584,-0.100045277106895,-0.0583568037262324,-0.0397856939076006,-0.0578964771469095,0.0216851895001131,0.0134912847140139
2016-09-17,-0.00415638546778011,-0.0276322484994585,-0.137336857740947,-0.0263485421884262,0.969418574043956,-0.0140930907026621,-0.120525333490027,-0.0110612547147525,-0.0462338183901973,0.0707899261540589,0.026139786958374,NA,-0.154949405355553,-0.0665720803748869,0.00413947103185184,-0.229069047327206,0.00338217498384492,-0.00517196818519492,-0.26515947754182,0.674961370650547,-0.171609302642512,-0.0196973698724766,-0.192927711501325,-0.151766191251928,-0.141493230291283,-0.215788965960292,-0.111132732400726,-0.0983936340518353
